Longitude,Latitude,datetime,UHI Index,geometry,building_count_100m,total_building_area_100m,building_count_500m,total_building_area_500m,building_count_1000m,total_building_area_1000m
-73.87946,40.80578333,24-07-2021 15:50,0.996991735,POINT (594516.1038330103 4517801.557257098),2,1048.1370169785928,66,268543.3158205508,183,596065.5046357472
-73.87948,40.80569667,24-07-2021 15:50,0.99482802,POINT (594514.539789377 4517791.915664454),2,1048.1370169785928,67,269613.0564761311,182,595923.2918602476
-73.87951333,40.80567667,24-07-2021 15:50,0.99482802,POINT (594511.7567674114 4517789.659552437),2,1048.1370169785928,67,269613.0564761311,182,595923.2918602476
-73.87956667,40.80566667,24-07-2021 15:50,0.996991735,POINT (594507.2717030676 4517788.491957778),2,1048.1370169785928,68,270329.2265828426,182,595923.2918602476
-73.87964,40.80565667,24-07-2021 15:50,0.996991735,POINT (594501.1004716562 4517787.302816358),2,1048.1370169785928,69,270447.26886441413,182,595923.2918602476
-73.87971667,40.80565167,24-07-2021 15:50,0.996991735,POINT (594494.6404148063 4517786.665124199),2,1048.1370169785928,70,271329.9285723268,186,597986.9021769419
-73.87991167,40.805625,24-07-2021 15:50,0.99050059,POINT (594478.2299012904 4517783.494339352),2,1048.1370169785928,73,284001.7471927094,189,599768.4416144954
-73.88002333,40.80560333,24-07-2021 15:50,0.99050059,POINT (594468.84205714 4517780.968442322),2,1048.1370169785928,76,285220.9076102929,190,609922.2212288369
-73.88015333,40.80558,24-07-2021 15:50,0.99050059,POINT (594457.9095716936 4517778.238520906),2,1048.1370169785928,77,285582.2526526152,191,610637.7437870273
-73.88029167,40.80555333,24-07-2021 15:50,0.99050059,POINT (594446.278330431 4517775.128860823),3,25063.579379808692,80,288455.101949772,193,612368.4542513853
-73.880435,40.80552667,24-07-2021 15:50,0.992664305,POINT (594434.2261560977 4517772.014953868),2,24047.695978274613,79,220560.68454573484,193,612368.4542513853
-73.88058,40.80550167,24-07-2021 15:50,0.992664305,POINT (594422.0307534975 4517769.083542703),2,24047.695978274613,79,220560.68454573484,194,615579.7263894618
-73.88072667,40.80548,24-07-2021 15:50,0.986173161,POINT (594409.6897564665 4517766.5200128285),5,24710.661789387857,79,220707.1523221904,197,626773.2697374845
-73.88102167,40.80543833,24-07-2021 15:50,0.99050059,POINT (594384.8653499677 4517761.576612846),5,24773.653146741257,75,211200.77433401285,199,629789.7423410901
-73.88131667,40.80539,24-07-2021 15:50,0.992664305,POINT (594360.0503469998 4517755.8939777855),6,24962.456838414142,73,189378.3064482851,204,637630.6279406031
-73.88144833,40.80536667,24-07-2021 15:50,0.992664305,POINT (594348.977766413 4517753.162432018),6,24962.456838414142,74,189520.11626083218,209,643191.9640962468
-73.88156667,40.80534333,24-07-2021 15:50,0.99482802,POINT (594339.0287455888 4517750.444127103),6,24962.456838414142,74,189520.11626083218,209,643191.9640962468
-73.88168167,40.805325,24-07-2021 15:50,0.99482802,POINT (594329.3543550594 4517748.28558404),6,24962.456838414142,74,189520.11626083218,212,656335.3447241762
-73.881795,40.80530333,24-07-2021 15:50,0.99915545,POINT (594319.8255545439 4517745.758080957),6,24962.456838414142,74,189520.11626083218,211,638684.7147190551
-73.88203833,40.80526667,24-07-2021 15:50,0.99915545,POINT (594299.352348016 4517741.426719175),5,24910.40905968601,74,189759.02147654694,217,643228.4163255916
-73.88216833,40.80525,24-07-2021 15:50,0.996991735,POINT (594288.4103213324 4517739.436369497),6,35586.711003181554,74,189759.02147654694,218,643534.0121190806
-73.88230667,40.80523333,24-07-2021 15:50,0.996991735,POINT (594276.7648019948 4517737.437066947),7,35873.08439986768,76,194519.49177504578,219,645238.2492979739
-73.88245167,40.80521333,24-07-2021 15:50,0.996991735,POINT (594264.5622115562 4517735.0609618835),8,41418.39575834147,75,194282.95232442752,222,665154.4365665376
-73.88260667,40.80519167,24-07-2021 15:50,0.996991735,POINT (594251.5184522732 4517732.489850894),8,41418.39575834147,74,194187.2588185462,224,647967.2229553269
-73.88291,40.80515,24-07-2021 15:50,1.001319165,POINT (594225.9911962388 4517727.538032275),8,41418.39575834147,75,187075.71016613857,228,651622.715568876
-73.88306167,40.80513,24-07-2021 15:50,0.99915545,POINT (594213.2259536025 4517725.154843253),8,51955.237061806765,75,187075.71016613857,228,657642.3611685775
-73.88321167,40.80511,24-07-2021 15:50,0.99915545,POINT (594200.6015697699 4517722.773470934),6,51817.80163764761,77,190095.6312067506,228,649131.9913693909
-73.88336,40.80508833,24-07-2021 15:50,0.996991735,POINT (594188.1204061977 4517720.208529824),6,51817.80163764761,78,194726.41323057114,231,652808.2242236778
-73.883505,40.805065,24-07-2021 15:50,0.996991735,POINT (594175.9224709219 4517717.462912611),6,51817.80163764761,77,194558.5418887811,230,652096.3430079229
-73.88364167,40.80504167,24-07-2021 15:51,1.007810309,POINT (594164.4271728408 4517714.726263315),5,51628.99794597473,78,198422.62874479574,232,652292.2517612892
-73.88377667,40.80502167,24-07-2021 15:51,1.007810309,POINT (594153.0680265732 4517712.361085089),5,51628.99794597473,77,198185.58924706365,235,653110.405192512
-73.88391167,40.805,24-07-2021 15:51,0.996991735,POINT (594141.7112336945 4517709.810539683),5,51628.99794597473,77,198185.58924706365,235,653110.405192512
-73.88404667,40.80498,24-07-2021 15:51,0.996991735,POINT (594130.3520735919 4517707.445396618),7,65289.2670819479,78,198325.24511510372,235,653110.405192512
-73.88418,40.80495667,24-07-2021 15:51,0.996991735,POINT (594119.1384784852 4517704.712404671),6,41273.8247191178,80,240432.07411886565,237,656060.9579660301
-73.88431167,40.80493833,24-07-2021 15:51,0.996991735,POINT (594108.0578491248 4517702.5351459775),5,40987.451322431676,80,212378.67361364196,237,642329.4625131425
-73.88444667,40.80491833,24-07-2021 15:51,0.99050059,POINT (594096.698668537 4517700.170055001),5,40987.451322431676,79,204772.3230777994,239,632032.6195330628
-73.88457,40.80490333,24-07-2021 15:51,0.99050059,POINT (594086.3167998536 4517698.37255059),5,40987.451322431676,79,204772.3230777994,239,631173.0982371198
-73.88468333,40.80489,24-07-2021 15:51,0.992664305,POINT (594076.776082148 4517696.771177009),5,40987.451322431676,78,204680.1664164212,239,631173.0982371198
-73.88490333,40.80485833,24-07-2021 15:51,0.992664305,POINT (594058.263490198 4517693.019458473),5,40987.451322431676,75,198580.73207613363,240,631275.0494109003
-73.88501,40.80483333,24-07-2021 15:51,0.992664305,POINT (594049.3010179023 4517690.129793314),5,40987.451322431676,75,198773.32562207498,239,615761.4817968355
-73.885225,40.80477333,24-07-2021 15:51,1.001319165,POINT (594031.2501455839 4517683.238627151),4,30311.149378936134,74,194811.0160971059,235,608682.0885823133
-73.885325,40.80474833,24-07-2021 15:51,0.994948226,POINT (594022.8502767938 4517680.356148892),4,30311.149378936134,73,194697.62916982864,234,608407.8258458202
-73.88540667,40.80474167,24-07-2021 15:51,0.994948226,POINT (594015.9706823496 4517679.529239978),4,30311.149378936134,71,190105.64428813977,234,608407.8258458202
-73.88549667,40.80473833,24-07-2021 15:51,1.001439371,POINT (594008.3837523231 4517679.061953975),5,30494.34089955881,70,189229.0716548797,234,607640.6026007613
-73.88558333,40.80473833,24-07-2021 15:51,1.001439371,POINT (594001.0738426966 4517678.96902665),5,30494.34089955881,71,188640.04066309155,235,607673.7701263644
-73.88566667,40.804745,24-07-2021 15:51,1.003603086,POINT (593994.0345687683 4517679.620095105),5,30494.34089955881,71,188591.27900394003,235,607673.7701263644
-73.88579833,40.804775,24-07-2021 15:51,1.003603086,POINT (593982.886512141 4517682.809202433),4,24949.029541085023,71,188591.27900394003,237,607945.3348826204
-73.88584167,40.80480333,24-07-2021 15:51,0.999275656,POINT (593979.190747331 4517685.9076196905),4,24949.029541085023,71,188591.27900394003,240,608643.3253885729
-73.88587667,40.80483667,24-07-2021 15:51,0.999275656,POINT (593976.1914089647 4517689.571133392),4,24949.029541085023,74,193127.5465768896,242,608899.6052248756
-73.8859,40.80487167,24-07-2021 15:51,1.010094231,POINT (593974.1741128872 4517693.431432814),4,24949.029541085023,74,193127.5465768896,243,610373.8856634246
-73.88593333,40.80497333,24-07-2021 15:51,0.994948226,POINT (593971.2192671534 4517704.680861629),4,24949.029541085023,75,194370.84446558164,246,614802.859621046
-73.88596667,40.805105,24-07-2021 15:51,1.005766801,POINT (593968.2212519667 4517719.261655889),3,24765.838020462346,76,194486.86282828037,251,612635.8041201968
-73.88599333,40.80520667,24-07-2021 15:51,0.997111941,POINT (593965.8290310884 4517730.519346756),3,24765.838020462346,74,194361.49216834133,253,613584.4045119978
-73.88600667,40.80525667,24-07-2021 15:51,0.997111941,POINT (593964.6332574767 4517736.055489413),3,24765.838020462346,77,198359.0211179543,254,613611.4288955613
-73.88602333,40.80538167,24-07-2021 15:51,0.997111941,POINT (593963.0516450923 4517749.913736174),2,18574.24029631841,78,201756.53393928404,253,615590.612665376
-73.886025,40.80541833,24-07-2021 15:51,0.997111941,POINT (593962.8590664738 4517753.981530022),2,18574.24029631841,78,201756.53393928404,254,615719.6859624294
-73.886035,40.80546333,24-07-2021 15:51,0.997111941,POINT (593961.9520823646 4517758.966209052),2,18574.24029631841,78,201756.53393928404,254,615719.6859624294
-73.88604667,40.80551333,24-07-2021 15:51,0.994948226,POINT (593960.8971808912 4517764.504142419),2,18574.24029631841,79,202167.90278150004,254,615719.6859624294
-73.88606,40.80556667,24-07-2021 15:51,0.994948226,POINT (593959.6975476155 4517770.411066241),2,18574.24029631841,80,209774.25331734263,256,617387.0042890506
-73.88607167,40.80561833,24-07-2021 15:51,1.001439371,POINT (593958.6403075866 4517776.133274642),2,18574.24029631841,82,215233.88385025578,257,617717.5386215651
-73.886085,40.805675,24-07-2021 15:51,1.001439371,POINT (593957.4359805238 4517782.409858308),2,18574.24029631841,81,215199.45168916366,257,623991.6541547067
-73.88610167,40.805735,24-07-2021 15:51,0.994948226,POINT (593955.9452281238 4517789.052521861),2,18574.24029631841,81,215199.45168916366,257,622890.287557783
-73.88614,40.80585167,24-07-2021 15:51,1.001439371,POINT (593952.5475200828 4517801.962842453),4,36881.09831206419,85,235924.9569554799,259,624170.7040769886
-73.88615167,40.80590333,24-07-2021 15:51,1.001439371,POINT (593951.4902890825 4517807.685051984),4,36881.09831206419,87,242037.31942907302,261,628479.7376798277
-73.88616333,40.80595667,24-07-2021 15:51,0.992784512,POINT (593950.4315334841 4517813.593767265),4,36881.09831206419,87,242037.31942907302,261,630952.3552657139
-73.88618167,40.80601,24-07-2021 15:51,0.992784512,POINT (593948.8093355775 4517819.494213586),4,36881.09831206419,87,242037.31942907302,262,631233.5801148464
-73.88622,40.80614,24-07-2021 15:51,0.990620797,POINT (593945.3928514371 4517833.8842855375),4,36881.09831206419,89,263537.3570607687,265,628314.4890879715
-73.88624333,40.80621167,24-07-2021 15:51,0.990620797,POINT (593943.3238902065 4517841.815287716),4,36881.09831206419,89,263537.3570607687,263,627775.3217519592
-73.88626333,40.806275,24-07-2021 15:51,0.997111941,POINT (593941.5475795123 4517848.824045229),4,36881.09831206419,89,263537.3570607687,263,627901.1959712784
-73.88628333,40.80636333,24-07-2021 15:51,0.992784512,POINT (593939.7360142651 4517858.608024439),5,40554.92099709506,90,272955.0635438198,263,637807.1951985027
-73.886285,40.80638833,24-07-2021 15:51,0.992784512,POINT (593939.5598929216 4517861.38145611),5,40554.92099709506,91,273332.6988368134,264,642985.6177468406
-73.886335,40.8065,24-07-2021 15:51,0.992784512,POINT (593935.1849357432 4517873.724235125),5,40554.92099709506,91,273332.6988368134,264,640944.8603617188
-73.88639667,40.80652167,24-07-2021 15:51,0.992784512,POINT (593929.9525521048 4517876.063715346),4,29449.352112605895,93,286697.7505892314,264,640944.8603617188
-73.88647167,40.80653,24-07-2021 15:51,0.990620797,POINT (593923.6146059289 4517876.908058825),3,25775.529427575017,92,286645.70281050325,264,640944.8603617188
-73.88655333,40.80652833,24-07-2021 15:51,0.990620797,POINT (593916.7289946121 4517876.635183943),3,25775.529427575017,90,281724.62650193664,263,640075.6859428795
-73.886655,40.80652,24-07-2021 15:51,0.986293367,POINT (593908.1649424233 4517875.6015604725),3,25775.529427575017,90,281724.62650193664,261,639824.0692819665
-73.88676167,40.80651,24-07-2021 15:51,0.986293367,POINT (593899.1814955968 4517874.377206396),4,30175.267636911838,91,284482.20205975545,260,628972.9767049152
-73.88687167,40.80649667,24-07-2021 15:51,0.986293367,POINT (593889.9218565869 4517872.7796372175),4,30175.267636911838,89,284894.0139691913,260,628972.9767049152
-73.886985,40.80648333,24-07-2021 15:51,0.986293367,POINT (593880.3813445576 4517871.177403381),4,30175.267636911838,88,284819.0796368874,262,632486.669928922
-73.88710333,40.80646833,24-07-2021 15:51,0.990620797,POINT (593870.421421137 4517869.385553098),4,30175.267636911838,86,282524.6798325499,263,632578.0001850851
-73.88722833,40.80645333,24-07-2021 15:52,0.990620797,POINT (593859.8988826413 4517867.58657469),4,25445.53968572124,86,282524.6798325499,260,611646.4221674568
-73.88735,40.80644167,24-07-2021 15:52,0.994948226,POINT (593849.6525171682 4517866.161945945),4,25445.53968572124,85,274850.7401765165,258,605438.6034462918
-73.88747167,40.80642667,24-07-2021 15:52,0.994948226,POINT (593839.4108535615 4517864.366561924),3,15195.36432267891,84,271202.0652407703,257,594599.9660926473
-73.88771667,40.80640167,24-07-2021 15:52,0.990620797,POINT (593818.7804500329 4517861.329104324),5,18270.04856657816,81,270738.4017194209,256,594505.6810635463
-73.88784333,40.80638833,24-07-2021 15:52,0.992784512,POINT (593808.1155316215 4517859.712698112),5,18270.04856657816,79,265947.4436355214,259,603082.1388288905
-73.88797333,40.80637,24-07-2021 15:52,0.992784512,POINT (593797.1759083548 4517857.538799483),5,18270.04856657816,80,266253.0394290105,258,596748.4726607153
-73.88822833,40.80633167,24-07-2021 15:52,0.994948226,POINT (593775.7207428324 4517853.011015056),5,18270.04856657816,78,266200.7037787675,255,592766.7782476464
-73.88834333,40.80632333,24-07-2021 15:52,0.994948226,POINT (593766.0322824904 4517851.962187354),4,10213.365913874715,78,275780.2366884618,256,593154.393976991
-73.88845,40.80631833,24-07-2021 15:52,0.999275656,POINT (593757.0417506056 4517851.293051053),4,10213.365913874715,77,274799.5599055348,256,593154.393976991
-73.88862167,40.80630833,24-07-2021 15:52,1.007930516,POINT (593742.5755306698 4517849.999370864),5,43722.50835866232,76,274645.58533930563,256,619130.6434605392
-73.88868,40.80630667,24-07-2021 15:52,1.007930516,POINT (593737.6577546963 4517849.752721858),5,43722.50835866232,75,274359.2119426195,255,619020.1708195262
-73.88872,40.80631167,24-07-2021 15:52,0.997111941,POINT (593734.2767346151 4517850.264994513),5,43722.50835866232,75,272086.1672903022,256,619169.0877991405
-73.888865,40.806315,24-07-2021 15:52,1.010214437,POINT (593722.0413582075 4517850.479620064),5,43722.50835866232,74,271016.4266347219,255,618920.7120820499
-73.889065,40.80632,24-07-2021 15:52,1.016705582,POINT (593705.1644066919 4517850.820857618),5,43722.50835866232,74,266718.7683526093,253,607816.6764998849
-73.88912667,40.80640833,24-07-2021 15:52,1.012378152,POINT (593699.8383137952 4517860.560348471),5,43722.50835866232,73,265762.1249256371,252,599572.1763726217
-73.889155,40.80646833,24-07-2021 15:52,1.012378152,POINT (593697.3642930792 4517867.190597692),5,43722.50835866232,74,271764.0203866429,250,592782.1895029342
-73.88920333,40.80662,24-07-2021 15:52,1.003723292,POINT (593693.0743459616 4517883.975651631),5,43722.50835866232,71,246714.09496827432,251,593612.7522999726
-73.88923167,40.80671,24-07-2021 15:52,1.003723292,POINT (593690.5572973865 4517893.936157637),5,43722.50835866232,71,246643.4708966365,253,598000.666388953
-73.88925833,40.80680667,24-07-2021 15:52,1.003723292,POINT (593688.1725796248 4517904.6388890175),4,43644.328408767935,70,246089.8286181382,253,599448.046666754
-73.889285,40.80690167,24-07-2021 15:52,1.003723292,POINT (593685.7893735272 4517915.156225773),4,43644.328408767935,70,246089.8286181382,254,604626.4692150919
-73.88930833,40.80700167,24-07-2021 15:52,1.003723292,POINT (593683.6808658635 4517926.232177052),5,44361.43097623561,73,248000.53140804142,257,606767.9011280562
-73.88933833,40.80710333,24-07-2021 15:52,0.995068433,POINT (593681.0074240118 4517937.485275597),5,44361.43097623561,74,255764.5627579635,262,609743.1171971264
-73.88939833,40.807305,24-07-2021 15:52,0.995068433,POINT (593675.662883148 4517959.808311158),6,44439.39280495154,77,269534.8870844798,270,622765.4109022651
-73.889415,40.8074,24-07-2021 15:52,0.990741003,POINT (593674.1231915101 4517970.336338251),7,45043.3551931089,78,269578.6669572001,273,634515.0265620481
-73.88947167,40.807585,24-07-2021 15:52,0.997232148,POINT (593669.0830128482 4517990.81241982),7,45043.3551931089,80,275495.1725783174,275,645272.8320056897
-73.8895,40.80766833,24-07-2021 15:52,0.997232148,POINT (593666.576250344 4518000.032516083),6,42304.41173247025,82,279825.4150497601,278,656330.3904257652
